VAR,"s1.Vent.PV49.al.ExtremeSAT",0,2014/08/28 14:06:48.097,1,0,0,0,"Вентиляцiя","П49В49","2-й поверх","Примiщення (2081)","Акумуляторна №4","ЩА-ПВ49","","","","","","","",""
VAR,"s1.Vent.PV49.al.ExtremeRHT",0,2014/08/28 14:06:48.097,1,0,0,0,"Вентиляцiя","П49В49","2-й поверх","Примiщення (2081)","Акумуляторна №4","ЩА-ПВ49","","","","","","","",""
VAR,"s1.Vent.PV49.heater.Overheat",0,2014/08/28 14:06:48.097,1,0,0,0,"Вентиляцiя","П49В49","2-й поверх","Примiщення (2081)","Акумуляторна №4","ЩА-ПВ49","","","","","","","",""
VAR,"s1.Vent.PV49.heater.Underheat",0,2014/08/29 14:41:16.407,32768,0,0,0,"Вентиляцiя","П49В49","2-й поверх","Примiщення (2081)","Акумуляторна №4","ЩА-ПВ49","","","","","","","",""
VAR,"s1.Vent.PV49.te2.w_High_Sat",0,2014/08/29 14:41:16.576,32768,0,0,0,"Вентиляцiя","П49В49","2-й поверх","Примiщення (2081)","Акумуляторна №4","ЩА-ПВ49","","","","","","","",""
VAR,"s1.Vent.PV49.te2.w_Low_Sat",0,2014/08/29 14:41:16.576,32768,0,0,0,"Вентиляцiя","П49В49","2-й поверх","Примiщення (2081)","Акумуляторна №4","ЩА-ПВ49","","","","","","","",""
VAR,"s1.Vent.PV49.al.flooding",0,2014/08/29 14:41:16.407,32768,0,0,0,"Вентиляцiя","П49В49","2-й поверх","Примiщення (2081)","Акумуляторна №4","ЩА-ПВ49","","","","","","","",""
VAR,"s1.Vent.PV49.al.phaze_alarm",0,2014/08/29 14:41:16.578,32768,0,0,0,"Вентиляцiя","П49В49","2-й поверх","Примiщення (2081)","Акумуляторна №4","ЩА-ПВ49","","","","","","","",""
VAR,"s1.Vent.PV49.al.Freezing_RHT",0,2014/08/29 14:41:16.407,32768,0,0,0,"Вентиляцiя","П49В49","2-й поверх","Примiщення (2081)","Акумуляторна №4","ЩА-ПВ49","","","","","","","",""
VAR,"s1.Vent.PV49.heater.Freezing",0,2014/08/29 09:54:43.107,0,0,0,0,"Вентиляцiя","П49В49","2-й поверх","Примiщення (2081)","Акумуляторна №4","ЩА-ПВ49","","","","","","","",""
VAR,"s1.Vent.PV49.te3.sp_cmd",35,2014/08/28 23:31:26.800,0,0,0,0,"Вентиляцiя","П49В49","2-й поверх","Примiщення (2081)","Акумуляторна №4","ЩА-ПВ49","","","","","","","",""
VAR,"s1.Vent.PV49.run",1,2014/08/29 14:41:16.809,32768,0,0,0,"Вентиляцiя","П49В49","2-й поверх","Примiщення (2081)","Акумуляторна №4","ЩА-ПВ49","","","","","","","",""
VAR,"s1.Vent.PV52.flap_p.open",0,2014/08/20 15:38:56.262,0,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.fp.al",0,2014/08/28 14:07:36.235,0,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
