LB,32698,0,L,Alarm,20140829T114116.225Z,20140829T114116.514Z
LC
20140829T114116.237Z,1,33554432, ,,s1.Vent.PV70.te2.w_Low_Sat,"Низька температура припливного повiтря",,3328,20140829T114116.233Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV70,Вентиляцiя,ПВ 70,2-й поверх,Примiщення (2052),Блок G АБК експедицiї,ЩА-ПВ70
20140829T114116.237Z,1,33554432, ,,s1.Vent.PV70.heater.Underheat,"Недогрiв нагрiвача",,3328,20140829T114116.233Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV70,Вентиляцiя,ПВ 70,2-й поверх,Примiщення (2052),Блок G АБК експедицiї,ЩА-ПВ70
20140829T114116.284Z,1,33554432, ,,s1.Vent.PV70.vp.al,"Несправнiсть припливного вентилятора ",,3331,20140829T114116.284Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV70,Вентиляцiя,ПВ 70,2-й поверх,Примiщення (2052),Блок G АБК експедицiї,ЩА-ПВ70
20140829T114116.284Z,1,33554432, ,,s1.Vent.PV70.vv1.al,"Несправнiсть витяжного вентилятора ",,3331,20140829T114116.284Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV70,Вентиляцiя,ПВ 70,2-й поверх,Примiщення (2052),Блок G АБК експедицiї,ЩА-ПВ70
20140829T114116.286Z,1,33554432, ,,s1.Vent.PV2.te2.w_Low_Sat,"Низька температура припливного повiтря",,3328,20140829T114116.285Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV2,Вентиляцiя,П2В2,Техповерх,Вiсi 2-3 Д-Е,Блок А прим. 1102,ЩА-ПВ2
20140829T114116.287Z,1,33554432, ,,s1.Vent.PV70.fp.al,"Забруднення фiльтру притоку",,3333,20140829T114116.286Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV70,Вентиляцiя,ПВ 70,2-й поверх,Примiщення (2052),Блок G АБК експедицiї,ЩА-ПВ70
20140829T114116.288Z,1,33554432, ,,s1.Vent.PV70.fv.al,"Забруднення фiльтру витяжки",,3333,20140829T114116.287Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV70,Вентиляцiя,ПВ 70,2-й поверх,Примiщення (2052),Блок G АБК експедицiї,ЩА-ПВ70
20140829T114116.288Z,1,33554432, ,,s1.Vent.PV2.vp.al,"Несправнiсть припливного вентилятора ",,3331,20140829T114116.288Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV2,Вентиляцiя,П2В2,Техповерх,Вiсi 2-3 Д-Е,Блок А прим. 1102,ЩА-ПВ2
20140829T114116.289Z,1,33554432, ,,s1.Vent.PV71.fair,"Пожежа",,3329,20140829T114116.288Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV71,Вентиляцiя,ПВ 71,2-й поверх,Примiщення (2052),Блок F АБК експедицiї,ЩА-ПВ71
20140829T114116.290Z,1,33554432, ,,s1.Vent.PV71.al.ExtremeSAT,"Критична температура припливного повiтря",,3328,20140829T114116.290Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV71,Вентиляцiя,ПВ 71,2-й поверх,Примiщення (2052),Блок F АБК експедицiї,ЩА-ПВ71
20140829T114116.291Z,1,33554432, ,,s1.Vent.PV71.al.ExtremeRHT,"Критична температура зворотнього т-сiя",,3328,20140829T114116.291Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV71,Вентиляцiя,ПВ 71,2-й поверх,Примiщення (2052),Блок F АБК експедицiї,ЩА-ПВ71
20140829T114116.291Z,1,33554432, ,,s1.Vent.PV71.al.Freezing_SAT,"Загроза замерзання по повiтрю",,3328,20140829T114116.291Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV71,Вентиляцiя,ПВ 71,2-й поверх,Примiщення (2052),Блок F АБК експедицiї,ЩА-ПВ71
20140829T114116.292Z,1,33554432, ,,s1.Vent.PV71.te2.w_High_Sat,"Висока температура припливного повiтря",,3328,20140829T114116.291Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV71,Вентиляцiя,ПВ 71,2-й поверх,Примiщення (2052),Блок F АБК експедицiї,ЩА-ПВ71
20140829T114116.293Z,1,33554432, ,,s1.Vent.PV71.te2.w_Low_Sat,"Низька температура припливного повiтря",,3328,20140829T114116.293Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV71,Вентиляцiя,ПВ 71,2-й поверх,Примiщення (2052),Блок F АБК експедицiї,ЩА-ПВ71
20140829T114116.336Z,1,33554432, ,,s1.Vent.PV71.heater.Underheat,"Недогрiв нагрiвача",,3328,20140829T114116.308Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV71,Вентиляцiя,ПВ 71,2-й поверх,Примiщення (2052),Блок F АБК експедицiї,ЩА-ПВ71
20140829T114116.336Z,1,33554432, ,,s1.Vent.PV71.vp.al,"Несправнiсть припливного вентилятора ",,3331,20140829T114116.316Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV71,Вентиляцiя,ПВ 71,2-й поверх,Примiщення (2052),Блок F АБК експедицiї,ЩА-ПВ71
20140829T114116.336Z,1,33554432, ,,s1.Vent.PV71.vv1.al,"Несправнiсть витяжного вентилятора ",,3331,20140829T114116.317Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV71,Вентиляцiя,ПВ 71,2-й поверх,Примiщення (2052),Блок F АБК експедицiї,ЩА-ПВ71
